is_cylinder,layer_id,indep0,pair_theta,pair_phi
True,9,1086.82,5.216545145692705,3.1645252340476
False,0,10.450003662109374,0.0,0.0
False,0,31.350010986328122,0.0,0.0
False,0,52.25001831054687,0.0,0.0
False,0,73.15002563476563,0.0,0.0
False,0,94.05003295898436,0.0,0.0
False,0,114.95004028320312,0.0,0.0
False,0,135.85004760742186,0.0,0.0
False,0,156.75005493164062,0.0,0.0
False,0,177.65006225585935,0.0,0.0
False,0,198.55006958007812,0.0,0.0
False,0,219.45007690429685,0.0,0.0
False,0,240.3500842285156,0.9924160995882232,0.09471930003827778
False,0,261.2500915527344,1.013173855148634,0.09699361005406787
False,0,282.1500988769531,0.9951643427342,0.09044874274173492
False,0,303.05010620117184,1.005755702215561,0.08914042001120898
False,0,323.95011352539063,0.9535741866372995,0.08895544060636486
False,0,344.8501208496093,0.961741114324668,0.09373133525175673
False,0,365.7501281738281,0.8788446154760217,0.07852888209765053
False,0,386.65013549804684,0.9712767354204765,0.07555536195914955
False,0,407.55014282226557,0.9510874245131216,0.07422044158604107
False,0,428.45015014648436,0.911310770442439,0.07936490540176046
False,0,449.3501574707031,0.8809164405537045,0.07402552946292248
False,0,470.25016479492183,0.868129765736819,0.08356445118199154
False,0,491.1501721191406,0.8776464600776093,0.07768101744788668
False,0,512.0501794433594,0.8271026585346595,0.06876388890857231
False,0,532.9501867675781,0.7913083138489103,0.0689355295195873
False,0,553.8501940917968,0.931545426846356,0.08686414218522989
False,0,574.7502014160157,0.9005006376267168,0.07609444531587223
False,0,595.6502087402343,0.8906626323318527,0.07315130122875241
False,0,616.550216064453,0.8645381376989396,0.07528325630238472
False,0,637.4502233886718,0.8876999652307431,0.07973189206466708
False,0,658.3502307128906,0.8930507589504639,0.06678853567200219
False,0,679.2502380371093,0.9021350852786768,0.06818492793731966
False,0,700.1502453613281,0.8801108218844721,0.06431859891079626
False,0,721.0502526855469,0.0,0.0
False,0,741.9502600097655,0.0,0.0
False,0,762.8502673339842,4.135158975884373,0.6660531116524638
False,0,783.7502746582031,8.969053342210584,0.649309975897069
False,0,804.6502819824218,8.789956088604516,0.6666630042534153
False,0,825.5502893066405,8.882463207299043,0.6419208172094746
False,0,846.4502966308594,8.703682005543468,0.6324942842315832
False,0,867.3503039550781,8.720846900543513,0.6889809740937962
False,0,888.2503112792967,8.462192902736087,0.6590693598102261
False,0,909.1503186035156,8.327426865767274,0.6445459736487217
False,0,930.0503259277343,8.503809164550695,0.6562002962990178
False,0,950.950333251953,8.351336561041265,0.6462358268434709
False,0,971.8503405761718,8.380864881466382,0.622192197951132
False,0,992.7503479003906,8.281392050788355,0.6444864362164193
False,0,1013.6503552246093,8.333734743622967,0.5394377682401116
False,0,1034.5503625488282,0.0,0.0
False,1,10.450003662109374,0.0,0.0
False,1,31.350010986328122,0.0,0.0
False,1,52.25001831054687,0.0,0.0
False,1,73.15002563476563,0.0,0.0
False,1,94.05003295898436,0.0,0.0
False,1,114.95004028320312,0.0,0.0
False,1,135.85004760742186,0.0,0.0
False,1,156.75005493164062,0.0,0.0
False,1,177.65006225585935,0.0,0.0
False,1,198.55006958007812,0.0,0.0
False,1,219.45007690429685,0.0,0.0
False,1,240.3500842285156,0.9895907737710792,0.08777794850023782
False,1,261.2500915527344,1.0160326352306224,0.09398212416933313
False,1,282.1500988769531,0.9798244851964907,0.08841257207410681
False,1,303.05010620117184,0.981521454878103,0.08594432965429447
False,1,323.95011352539063,0.9402873848950294,0.08748807510633966
False,1,344.8501208496093,0.9481384713803522,0.07552547311429346
False,1,365.7501281738281,0.8826571190516619,0.07464635407574245
False,1,386.65013549804684,0.9369171915437026,0.08492752152439619
False,1,407.55014282226557,0.8966796147406543,0.07273615517630756
False,1,428.45015014648436,0.8301310416735663,0.0835866023928403
False,1,449.3501574707031,0.8265359594291958,0.06577861917460189
False,1,470.25016479492183,0.8160725017703329,0.075188084195053
False,1,491.1501721191406,0.7702840169386158,0.07586429641626447
False,1,512.0501794433594,0.7628221959510391,0.07823058656294642
False,1,532.9501867675781,0.7436398157051324,0.058289075494360236
False,1,553.8501940917968,0.9177362129453335,0.09437384813267662
False,1,574.7502014160157,0.8933464357216263,0.07385274902487618
False,1,595.6502087402343,0.8640643922774428,0.07936600177234351
False,1,616.550216064453,0.933601659205702,0.08011225393497984
False,1,637.4502233886718,0.8893667476189124,0.07715716317446689
False,1,658.3502307128906,0.8723365820393206,0.07621645760905327
False,1,679.2502380371093,0.8772113115474212,0.06214687291344937
False,1,700.1502453613281,0.8383463491510432,0.05505784971791872
False,1,721.0502526855469,0.0,0.0
False,1,741.9502600097655,0.0,0.0
False,1,762.8502673339842,8.648953765354388,0.6112060723162058
False,1,783.7502746582031,8.97839015765568,0.6627835016658445
False,1,804.6502819824218,8.639771091484997,0.6342276605287216
False,1,825.5502893066405,8.857349688385472,0.6696669560609345
False,1,846.4502966308594,8.877780193706903,0.6397758395580668
False,1,867.3503039550781,8.656128471346133,0.879421022741137
False,1,888.2503112792967,8.26448395053095,0.7609030170879908
False,1,909.1503186035156,8.117376732169152,0.7722804893880734
False,1,930.0503259277343,7.9488146697900275,0.6214809499687384
False,1,950.950333251953,8.289624165709348,0.6392817087119875
False,1,971.8503405761718,8.8692134196082,0.6325165858839841
False,1,992.7503479003906,8.388979969165076,0.5947859418829256
False,1,1013.6503552246093,8.171295087037546,0.589753774932085
False,1,1034.5503625488282,0.0,0.0
False,2,10.450003662109374,0.0,0.0
False,2,31.350010986328122,0.0,0.0
False,2,52.25001831054687,0.0,0.0
False,2,73.15002563476563,0.0,0.0
False,2,94.05003295898436,0.0,0.0
False,2,114.95004028320312,0.0,0.0
False,2,135.85004760742186,0.0,0.0
False,2,156.75005493164062,0.0,0.0
False,2,177.65006225585935,0.0,0.0
False,2,198.55006958007812,0.0,0.0
False,2,219.45007690429685,0.0,0.0
False,2,240.3500842285156,0.9357497513259261,0.08890615919089963
False,2,261.2500915527344,0.9362860637731176,0.08094245246944293
False,2,282.1500988769531,0.9192212869267326,0.08121446839845912
False,2,303.05010620117184,0.9194659977576372,0.07990446532417106
False,2,323.95011352539063,0.8892254923142116,0.07547296760394635
False,2,344.8501208496093,0.8477384845945111,0.07819576951244292
False,2,365.7501281738281,0.8131348979395316,0.07126528404789245
False,2,386.65013549804684,0.9589152603232537,0.07988287798187557
False,2,407.55014282226557,0.8252029428175558,0.07072216197951141
False,2,428.45015014648436,0.7847547284687413,0.07974359316089263
False,2,449.3501574707031,0.7982676336245504,0.07464433649922048
False,2,470.25016479492183,0.8203506764123193,0.07687229988776771
False,2,491.1501721191406,0.798240276485226,0.07081702644448529
False,2,512.0501794433594,0.7744909771653888,0.08220171951862787
False,2,532.9501867675781,0.7938365256091788,0.09229530592263355
False,2,553.8501940917968,0.9113136958415975,0.09971285707767612
False,2,574.7502014160157,0.8995873281706639,0.08736225262092834
False,2,595.6502087402343,0.9238835946867169,0.08681351710768181
False,2,616.550216064453,0.8827652752899106,0.08284002767224508
False,2,637.4502233886718,0.9351231936513081,0.07106288315785368
False,2,658.3502307128906,0.816029098309106,0.07992075134049252
False,2,679.2502380371093,0.8291195975052829,0.08003609650038458
False,2,700.1502453613281,0.892818483199865,0.0706828946347171
False,2,721.0502526855469,0.0,0.0
False,2,741.9502600097655,0.0,0.0
False,2,762.8502673339842,8.401852412142565,0.6278615820836173
False,2,783.7502746582031,8.871824132372927,0.6462026727547209
False,2,804.6502819824218,8.595554338196504,0.6074221743513327
False,2,825.5502893066405,8.75081862920148,0.6952863463332658
False,2,846.4502966308594,8.5957031020245,0.666530911985827
False,2,867.3503039550781,8.390456570215415,1.007184995567152
False,2,888.2503112792967,7.986923112967042,0.8942126364795315
False,2,909.1503186035156,8.006315244032319,0.9187732097137729
False,2,930.0503259277343,8.301045404768995,0.7819314999172609
False,2,950.950333251953,8.454619148363005,0.8362323188917614
False,2,971.8503405761718,7.988578884992277,0.6389639126499943
False,2,992.7503479003906,8.338703397954456,0.7306751805222254
False,2,1013.6503552246093,8.006346252453252,0.6093187066349397
False,2,1034.5503625488282,0.0,0.0
False,3,10.450003662109374,0.0,0.0
False,3,31.350010986328122,0.0,0.0
False,3,52.25001831054687,0.0,0.0
False,3,73.15002563476563,0.0,0.0
False,3,94.05003295898436,0.0,0.0
False,3,114.95004028320312,0.0,0.0
False,3,135.85004760742186,0.0,0.0
False,3,156.75005493164062,0.0,0.0
False,3,177.65006225585935,0.0,0.0
False,3,198.55006958007812,0.0,0.0
False,3,219.45007690429685,0.0,0.0
False,3,240.3500842285156,0.9306344360349843,0.08062823426051187
False,3,261.2500915527344,0.8978721717052819,0.08281741461890935
False,3,282.1500988769531,0.9042695488479171,0.07611411090711254
False,3,303.05010620117184,0.8720404462670674,0.06876346069493829
False,3,323.95011352539063,0.8021521668534448,0.07659164169370183
False,3,344.8501208496093,0.7925257011823997,0.0728173022104816
False,3,365.7501281738281,0.733054570850749,0.07925972676209013
False,3,386.65013549804684,0.9037727400817255,0.07974668267465934
False,3,407.55014282226557,0.7911260711141712,0.06304528299936188
False,3,428.45015014648436,0.8497886307513924,0.07183331272723747
False,3,449.3501574707031,0.8690956596792009,0.07761196492293859
False,3,470.25016479492183,0.8137445904000512,0.06785199580576778
False,3,491.1501721191406,0.92742338314648,0.08716414507739567
False,3,512.0501794433594,0.8918096987521091,0.0925459511935673
False,3,532.9501867675781,0.8978061138565946,0.09576329932485392
False,3,553.8501940917968,0.8911067130877055,0.17985945310312484
False,3,574.7502014160157,0.8576527743214288,0.10634438033048546
False,3,595.6502087402343,0.845585853073276,0.09380555657725535
False,3,616.550216064453,0.8347197199881708,0.112265733058037
False,3,637.4502233886718,0.8088159006684181,0.08958938642539438
False,3,658.3502307128906,0.8543636538563791,0.0835272913322552
False,3,679.2502380371093,0.7474557319322329,0.08268944979577214
False,3,700.1502453613281,0.7796370034090898,0.07714589671584782
False,3,721.0502526855469,0.0,0.0
False,3,741.9502600097655,0.0,0.0
False,3,762.8502673339842,8.458570957778363,0.6703036410387042
False,3,783.7502746582031,8.424032529970445,0.7337089702025132
False,3,804.6502819824218,8.472883780277295,0.6082690586072793
False,3,825.5502893066405,8.400569449032542,0.8883312040852427
False,3,846.4502966308594,8.77649592128797,0.9045554803457596
False,3,867.3503039550781,8.229282851857004,1.1578538348220502
False,3,888.2503112792967,7.7619373053413785,1.0580967123849827
False,3,909.1503186035156,7.606472336620231,1.011120113260657
False,3,930.0503259277343,8.158719971659258,1.001967521549842
False,3,950.950333251953,8.223808003813813,0.905054027458547
False,3,971.8503405761718,7.866559712324048,0.8136265184022183
False,3,992.7503479003906,7.660406363471674,0.803533960783285
False,3,1013.6503552246093,8.013132319472595,0.849039308187129
False,3,1034.5503625488282,0.0,0.0
False,4,10.450003662109374,0.0,0.0
False,4,31.350010986328122,0.11260670777761787,0.17103242792698203
False,4,52.25001831054687,0.03918064342616567,0.042581390322261874
False,4,73.15002563476563,0.037138291537922176,0.04244011061119644
False,4,94.05003295898436,0.03318528056605318,0.04203121226531157
False,4,114.95004028320312,0.029490375648160982,0.041739316512315106
False,4,135.85004760742186,0.02637394007765925,0.0411730956307212
False,4,156.75005493164062,0.023311704552228564,0.03985148017332441
False,4,177.65006225585935,0.020798960010501917,0.03822186807994689
False,4,198.55006958007812,0.0,0.0
False,4,219.45007690429685,0.0,0.0
False,4,240.3500842285156,0.9294919898085512,0.07825377918218099
False,4,261.2500915527344,0.8710333410341898,0.0764578246745278
False,4,282.1500988769531,0.8195302398997708,0.07301314445011217
False,4,303.05010620117184,0.7933508981074074,0.07606536135157539
False,4,323.95011352539063,0.7845776340564123,0.07408251797959621
False,4,344.8501208496093,0.8141267923312505,0.06557355342455916
False,4,365.7501281738281,0.8272445703533193,0.10117311542137272
False,4,386.65013549804684,0.8822568456637737,0.08934746725156056
False,4,407.55014282226557,0.9075167518421842,0.13168156111537205
False,4,428.45015014648436,0.9114605743394462,0.1388588770958267
False,4,449.3501574707031,0.9221377925743636,0.16188553856693888
False,4,470.25016479492183,0.8865380372938958,0.10147245636847116
False,4,491.1501721191406,0.8912864112294625,0.15063380511051597
False,4,512.0501794433594,0.8515011200858629,0.11940660713518825
False,4,532.9501867675781,0.8672253109389205,0.12367571159319095
False,4,553.8501940917968,0.8983411487714793,0.2568605970528144
False,4,574.7502014160157,0.8049279916159788,0.11384618012100846
False,4,595.6502087402343,0.8562067284536127,0.09979983166158939
False,4,616.550216064453,0.8021589555367438,0.09757713017993895
False,4,637.4502233886718,0.8057748242859437,0.10290426545428637
False,4,658.3502307128906,0.7973941421509916,0.10170279524462096
False,4,679.2502380371093,0.7537020550886111,0.09320424370112963
False,4,700.1502453613281,0.5302850916215034,0.08939630514044566
False,4,721.0502526855469,0.0,0.0
False,4,741.9502600097655,0.0,0.0
False,4,762.8502673339842,8.144493681777838,0.9413136370559755
False,4,783.7502746582031,7.986901073814798,0.9417875112611686
False,4,804.6502819824218,8.348333802751613,1.3352606815207941
False,4,825.5502893066405,8.31275704572581,1.2115284984851962
False,4,846.4502966308594,8.128309318202156,1.2241919990792343
False,4,867.3503039550781,7.673672038035979,1.3417370376649198
False,4,888.2503112792967,7.4070169817512,1.2538662476436453
False,4,909.1503186035156,7.441765251546176,1.3608759592559359
False,4,930.0503259277343,8.192767187525565,1.1469038087041747
False,4,950.950333251953,8.078346196073293,1.330696232345384
False,4,971.8503405761718,7.790524493147366,1.4583281913232224
False,4,992.7503479003906,7.70570389482239,1.1900710393086946
False,4,1013.6503552246093,7.347397984268541,1.2317858752933928
False,4,1034.5503625488282,0.0,0.0
False,5,2.0100038146972654,0.0,0.0
False,5,6.030011444091796,0.0,0.0
False,5,10.050019073486327,0.0,0.0
False,5,14.070026702880858,0.0,0.0
False,5,18.090034332275387,0.0,0.0
False,5,22.11004196166992,0.0,0.0
False,5,26.13004959106445,0.0,0.0
False,5,30.150057220458983,0.9886966066251743,1.1034000055950544
False,5,34.17006484985351,0.9667204278413584,0.869466295499137
False,5,38.190072479248045,0.6055273676372904,1.844426651921618
False,5,42.21008010864257,0.04085965949431033,0.0420940747606553
False,5,46.230087738037106,0.04123554066251271,0.04393235416055327
False,5,50.25009536743163,0.039460382254934194,0.04277501450997062
False,5,54.27010299682617,0.03828920221673433,0.041665026605910926
False,5,58.290110626220695,0.03815472721555796,0.04213431919653985
False,5,62.31011825561523,0.037022427935512484,0.04253698877121133
False,5,66.33012588500975,0.035565088201445494,0.04220660596537687
False,5,70.35013351440429,0.03524869185709262,0.04186977605170231
False,5,74.37014114379882,0.03400398570004298,0.04216439994615895
False,5,78.39014877319335,0.033492120769085545,0.041677640388168416
False,5,82.41015640258789,0.03311681565909989,0.0431598967211074
False,5,86.43016403198241,0.03229523280769157,0.041704598345769506
False,5,90.45017166137694,0.03091226761891362,0.04095291477500901
False,5,94.47017929077148,0.029951091951126097,0.042123701992684705
False,5,98.490186920166,0.030599911774684734,0.03947614782760815
False,5,102.51019454956054,0.028801160165965192,0.0431325930602769
False,5,106.53020217895507,0.027797318323302192,0.04277860125841173
False,5,110.55020980834959,0.02726777453251365,0.04272084385970407
False,5,114.57021743774413,0.02614936051386088,0.042250085992584965
False,5,118.59022506713866,0.025198227850683978,0.041872103897693025
False,5,122.61023269653319,0.024396068260203522,0.03989402059782956
False,5,126.63024032592773,0.025114587739843146,0.04071676587152306
False,5,130.65024795532224,0.023380944160052982,0.040544970013863105
False,5,134.67025558471678,0.023013767228018622,0.041899055707574975
False,5,138.69026321411133,0.020894693340162078,0.03950036076959299
False,5,142.71027084350584,0.021505457036574426,0.039725354580078115
False,5,146.73027847290035,0.020643380623869025,0.037954036197964086
False,5,150.75028610229492,0.019842169154044884,0.04103909463812416
False,5,154.77029373168943,0.018563588326168185,0.03992298682204746
False,5,158.79030136108395,0.018972389296183858,0.04089160312647182
False,5,162.81030899047852,0.016840080140985134,0.037995778365573225
False,5,166.83031661987303,0.015873430886059685,0.04005862574338427
False,5,170.85032424926754,0.016219659613159076,0.043726028388154405
False,5,174.8703318786621,0.013630749410706144,0.037795044986555365
False,5,178.89033950805663,0.0,0.0
False,5,182.91034713745114,0.0,0.0
False,5,186.93035476684568,0.0,0.0
False,5,190.95036239624022,0.0,0.0
False,5,194.97037002563474,0.0,0.0
False,5,198.9903776550293,0.0,0.0
False,6,10.450003662109374,0.0,0.0
False,6,31.350010986328122,0.0,0.0
False,6,52.25001831054687,0.0,0.0
False,6,73.15002563476563,0.0,0.0
False,6,94.05003295898436,0.0,0.0
False,6,114.95004028320312,0.0,0.0
False,6,135.85004760742186,0.0,0.0
False,6,156.75005493164062,0.0,0.0
False,6,177.65006225585935,0.0,0.0
False,6,198.55006958007812,0.0,0.0
False,6,219.45007690429685,0.0,0.0
False,6,240.3500842285156,0.8377294000831945,0.08114659032563687
False,6,261.2500915527344,0.8566094931285873,0.18241077425702365
False,6,282.1500988769531,0.8771968770897473,0.07998276659447953
False,6,303.05010620117184,0.9095384039451562,0.15030213907510379
False,6,323.95011352539063,0.9593389289381826,0.19484754515680675
False,6,344.8501208496093,0.9682263816758493,0.21339201267082145
False,6,365.7501281738281,1.8543685919214297,1.8467433516099716
False,6,386.65013549804684,1.36239485252715,1.3532200841577773
False,6,407.55014282226557,0.8680200874585825,0.1069693140751777
False,6,428.45015014648436,0.978171982953043,0.29317297360037264
False,6,449.3501574707031,2.5913373286259977,2.452390741084422
False,6,470.25016479492183,1.4988593286712377,2.99468000650929
False,6,491.1501721191406,2.0471411758231706,3.1267551232636093
False,6,512.0501794433594,1.1286384348236376,5.210051381897559
False,6,532.9501867675781,0.942354829957605,4.694346035965634
False,6,553.8501940917968,1.6768790022570284,8.350756262198042
False,6,574.7502014160157,0.884328794729884,4.765465679374593
False,6,595.6502087402343,0.9406464353376273,4.644064653817472
False,6,616.550216064453,0.8939342617667843,4.337222777931678
False,6,637.4502233886718,0.8433899090709724,0.18171758047645087
False,6,658.3502307128906,0.7198550595048154,0.1561069214229951
False,6,679.2502380371093,0.6911592750954723,0.24041087421952276
False,6,700.1502453613281,0.7218579497730355,0.17162478622811572
False,6,721.0502526855469,0.0,0.0
False,6,741.9502600097655,0.0,0.0
False,6,762.8502673339842,7.843995226587479,3.178237108664135
False,6,783.7502746582031,7.923568368931598,4.475117620512278
False,6,804.6502819824218,8.054186469272002,6.578445085118313
False,6,825.5502893066405,7.749328372774224,5.536847787012304
False,6,846.4502966308594,7.898042741689514,5.562126216570167
False,6,867.3503039550781,8.433210870083977,19.254736964381824
False,6,888.2503112792967,7.652795618154035,14.955523163356006
False,6,909.1503186035156,7.646761275953681,12.28037561371366
False,6,930.0503259277343,7.739799167964986,4.618586046541063
False,6,950.950333251953,7.313181038214457,6.085120128988345
False,6,971.8503405761718,7.28044853251384,5.860712211090604
False,6,992.7503479003906,7.311628976452236,2.000260736463322
False,6,1013.6503552246093,6.686737399814529,1.8053587429506568
False,6,1034.5503625488282,0.0,0.0
False,7,2.0100038146972654,0.0,0.0
False,7,6.030011444091796,0.0,0.0
False,7,10.050019073486327,0.0,0.0
False,7,14.070026702880858,0.0,0.0
False,7,18.090034332275387,0.0,0.0
False,7,22.11004196166992,0.0,0.0
False,7,26.13004959106445,0.0,0.0
False,7,30.150057220458983,0.20366080187829855,0.16411929398841396
False,7,34.17006484985351,0.5055555880673708,0.4591625420499653
False,7,38.190072479248045,0.03898998150313533,0.07230848007067665
False,7,42.21008010864257,0.03598295521031582,0.0420145967540002
False,7,46.230087738037106,0.039289216809895014,0.04244190720644264
False,7,50.25009536743163,0.03782163869676297,0.041643846061317165
False,7,54.27010299682617,0.03702645063213008,0.04201593511187841
False,7,58.290110626220695,0.035682560197782154,0.04251723562700716
False,7,62.31011825561523,0.03538309137788118,0.04268665493179187
False,7,66.33012588500975,0.034108258337547166,0.04169412256096827
False,7,70.35013351440429,0.03250040197809083,0.04248244306255382
False,7,74.37014114379882,0.032088439619337605,0.04195283895643852
False,7,78.39014877319335,0.03118819837782394,0.04213975551396011
False,7,82.41015640258789,0.03045176021024924,0.04172186444866939
False,7,86.43016403198241,0.028715143672445376,0.04131777252509304
False,7,90.45017166137694,0.028309580132426855,0.04066177476403551
False,7,94.47017929077148,0.028210614517774152,0.04184402617196254
False,7,98.490186920166,0.027825756363540587,0.040937523469026064
False,7,102.51019454956054,0.02599595616232371,0.04321259947404653
False,7,106.53020217895507,0.02395403683356192,0.04178104178593366
False,7,110.55020980834959,0.023419775342852812,0.040700728124376
False,7,114.57021743774413,0.022513033757864318,0.04117677563698512
False,7,118.59022506713866,0.021659541723936408,0.040097779537277785
False,7,122.61023269653319,0.02098220909290112,0.04045362568113918
False,7,126.63024032592773,0.01944921706821981,0.04145064050363129
False,7,130.65024795532224,0.018898250756093173,0.041107657674662366
False,7,134.67025558471678,0.018176695588791664,0.04162085826869351
False,7,138.69026321411133,0.016605154622861083,0.040536887442825006
False,7,142.71027084350584,0.01618052616583076,0.0405084959408956
False,7,146.73027847290035,0.015222788542170285,0.03963091169141464
False,7,150.75028610229492,0.015121815466930446,0.04188342304526482
False,7,154.77029373168943,0.013312383659911657,0.038176751951192536
False,7,158.79030136108395,0.013045564252736022,0.040415548099080836
False,7,162.81030899047852,0.013127500346172358,0.03791524321366343
False,7,166.83031661987303,0.012690030796687735,0.038162007500913996
False,7,170.85032424926754,0.011894919913249893,0.03961782896858666
False,7,174.8703318786621,0.009196223935870624,0.03917363640116176
False,7,178.89033950805663,0.0,0.0
False,7,182.91034713745114,0.0,0.0
False,7,186.93035476684568,0.0,0.0
False,7,190.95036239624022,0.0,0.0
False,7,194.97037002563474,0.0,0.0
False,7,198.9903776550293,0.0,0.0
False,8,2.0100038146972654,0.0,0.0
False,8,6.030011444091796,0.0,0.0
False,8,10.050019073486327,0.0,0.0
False,8,14.070026702880858,0.0,0.0
False,8,18.090034332275387,0.0,0.0
False,8,22.11004196166992,0.0,0.0
False,8,26.13004959106445,0.0,0.0
False,8,30.150057220458983,0.04334532009386924,0.14092722981090033
False,8,34.17006484985351,0.037359023838659626,0.04122755830966293
False,8,38.190072479248045,0.0373337080107712,0.04158342455179698
False,8,42.21008010864257,0.03793554298875707,0.042343540266650534
False,8,46.230087738037106,0.03710003247145017,0.04249426375904518
False,8,50.25009536743163,0.03590357271916299,0.042633127445444355
False,8,54.27010299682617,0.035122711891174566,0.0420467898586976
False,8,58.290110626220695,0.03388615331488315,0.04210051364272769
False,8,62.31011825561523,0.03278353987202994,0.04189772553017326
False,8,66.33012588500975,0.031196383129667465,0.04103490180298372
False,8,70.35013351440429,0.03013256101006013,0.04132968408010781
False,8,74.37014114379882,0.029734463809281755,0.04229651721157978
False,8,78.39014877319335,0.02810929553353042,0.04091410273735694
False,8,82.41015640258789,0.027878074199275814,0.04146996420912051
False,8,86.43016403198241,0.026211717037940303,0.04148678692285805
False,8,90.45017166137694,0.02520409945726446,0.040337285127976776
False,8,94.47017929077148,0.02472490807516755,0.042063038695332816
False,8,98.490186920166,0.023172418731600322,0.04146019294381426
False,8,102.51019454956054,0.02346664427039639,0.04150868765228103
False,8,106.53020217895507,0.020841346154416986,0.040490913304734755
False,8,110.55020980834959,0.019653019604278822,0.04136163422446026
False,8,114.57021743774413,0.019145309908589193,0.04132293223168687
False,8,118.59022506713866,0.018126430310308216,0.040516826142544225
False,8,122.61023269653319,0.017315012563998672,0.03962630515555153
False,8,126.63024032592773,0.015648573788008338,0.04083290833098163
False,8,130.65024795532224,0.015401800001310207,0.04148075179643793
False,8,134.67025558471678,0.014016307947968982,0.03990661374568514
False,8,138.69026321411133,0.013967856182774522,0.039077293141776534
False,8,142.71027084350584,0.012935650631289285,0.04089960565769026
False,8,146.73027847290035,0.01104204817671238,0.04062431544968604
False,8,150.75028610229492,0.011348576402361407,0.037929138218329564
False,8,154.77029373168943,0.01150682628199437,0.039285620344348945
False,8,158.79030136108395,0.0094918087114453,0.04025813738449891
False,8,162.81030899047852,0.010089239297681732,0.03921738890746575
False,8,166.83031661987303,0.010466419017012573,0.036363235205328484
False,8,170.85032424926754,0.010426694608472595,0.041183434254480955
False,8,174.8703318786621,0.010839719510779614,0.038193604836683256
False,8,178.89033950805663,0.0,0.0
False,8,182.91034713745114,0.0,0.0
False,8,186.93035476684568,0.0,0.0
False,8,190.95036239624022,0.0,0.0
False,8,194.97037002563474,0.0,0.0
False,8,198.9903776550293,0.0,0.0
False,9,2.0100038146972654,0.0,0.0
False,9,6.030011444091796,0.0,0.0
False,9,10.050019073486327,0.0,0.0
False,9,14.070026702880858,0.0,0.0
False,9,18.090034332275387,0.0,0.0
False,9,22.11004196166992,0.0,0.0
False,9,26.13004959106445,0.0,0.0
False,9,30.150057220458983,0.03786472280983811,0.04105734011667556
False,9,34.17006484985351,0.036721332412163216,0.04094200109740233
False,9,38.190072479248045,0.035980231908774196,0.041251533330747964
False,9,42.21008010864257,0.03619778162833297,0.0431244751026454
False,9,46.230087738037106,1.0672800150778954,0.4807745433812007
False,9,50.25009536743163,0.5375819920751659,0.33571166670613317
False,9,54.27010299682617,0.3122540640038478,0.4702324122858987
False,9,58.290110626220695,0.0924010262290664,0.04652483039378426
False,9,62.31011825561523,0.05968556403427003,0.028867141875512346
False,9,66.33012588500975,1.027013311022771,0.14737486128068228
False,9,70.35013351440429,0.07457391758012757,0.05688330561948989
False,9,74.37014114379882,0.06734816636280624,0.09109890500596013
False,9,78.39014877319335,0.02269765036401719,0.039239928882650314
False,9,82.41015640258789,0.022675449952175797,0.040981743084011944
False,9,86.43016403198241,0.022674265212507035,0.04121477051903364
False,9,90.45017166137694,0.021158382925186348,0.0410083774338407
False,9,94.47017929077148,0.021570539936627962,0.039440723587630615
False,9,98.490186920166,0.018852861532615336,0.04012613017705078
False,9,102.51019454956054,0.02343430124438833,0.039811636301773555
False,9,106.53020217895507,0.016392278518145655,0.04033232190131438
False,9,110.55020980834959,0.015366869922301952,0.04077303291198202
False,9,114.57021743774413,0.01395440078938203,0.040910335459889174
False,9,118.59022506713866,0.013317844188325599,0.039401511327154505
False,9,122.61023269653319,0.01235132251823567,0.03926679966729878
False,9,126.63024032592773,0.012223367188743575,0.04055274486780758
False,9,130.65024795532224,0.009833467991653792,0.04078123009139622
False,9,134.67025558471678,0.010283401954086075,0.04048767956408055
False,9,138.69026321411133,0.008768831127972061,0.03915256614340112
False,9,142.71027084350584,0.009161772824442437,0.037978957645670254
False,9,146.73027847290035,0.00893614779621515,0.039923335383902456
False,9,150.75028610229492,0.009148463999006396,0.03869592258231841
False,9,154.77029373168943,0.008527159184352751,0.03866752395088906
False,9,158.79030136108395,0.00925894098115682,0.03695933968427548
False,9,162.81030899047852,0.008139990195092884,0.03594004997319279
False,9,166.83031661987303,0.011352072765493096,0.03880825856179845
False,9,170.85032424926754,0.012426311830077006,0.03866443312033697
False,9,174.8703318786621,0.011763720499714782,0.02991462528105853
False,9,178.89033950805663,0.0,0.0
False,9,182.91034713745114,0.0,0.0
False,9,186.93035476684568,0.0,0.0
False,9,190.95036239624022,0.0,0.0
False,9,194.97037002563474,0.0,0.0
False,9,198.9903776550293,0.0,0.0
False,10,2.0100038146972654,0.0,0.0
False,10,6.030011444091796,0.0,0.0
False,10,10.050019073486327,0.0,0.0
False,10,14.070026702880858,0.0,0.0
False,10,18.090034332275387,0.0,0.0
False,10,22.11004196166992,0.0,0.0
False,10,26.13004959106445,0.0,0.0
False,10,30.150057220458983,0.03693796300080583,0.0407096547050733
False,10,34.17006484985351,0.03513691558174828,0.04022431524444947
False,10,38.190072479248045,0.03372464044202773,0.04093691472198485
False,10,42.21008010864257,0.033140763377190505,0.042588292031599875
False,10,46.230087738037106,0.03209285353011096,0.04303287868023386
False,10,50.25009536743163,0.031128885949069283,0.0435881696468821
False,10,54.27010299682617,0.029782820755825383,0.04386663647074913
